dbo_ecnDatapointType.Address;DataPointTypeId;Id;CompanyId;EnumType;Name;dbo_ecnEventType.Address;Conversion;Description;Priority;Filtercriterion;Reportingcriterion;Type;URL;DefaultValue;ObjectId
VScotHC1_200;459;458;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA7;GWG_Codierstecker_GWGA7~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA7.description;100;-1;-1;1;;;-1
VScotHC1_200;459;459;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA8;GWG_Codierstecker_GWGA8~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA8.description;100;-1;-1;1;;;-1
VScotHC1_200;459;460;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGA9;GWG_Codierstecker_GWGA9~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGA9.description;100;-1;-1;1;;;-1
VScotHC1_200;459;461;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_GWGAA;GWG_Codierstecker_GWGAA~0x10A0;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_GWGAA.description;100;-1;-1;1;;;-1
VScotHC1_200;459;804;24;-1;@@viessmann.eventtype.name.K01_KonfiAnlagentyp_D;K01_KonfiAnlagentyp_D~0x7701;NoConversion;@@viessmann.eventtype.K01_KonfiAnlagentyp_D.description;50;-1;-1;3;;1;-1
VScotHC1_200;459;805;24;-1;@@viessmann.eventtype.name.K01_KonfiAnlagentypGWG;K01_KonfiAnlagentypGWG~0x7701;NoConversion;@@viessmann.eventtype.K01_KonfiAnlagentypGWG.description;50;-1;-1;3;;1;-1
VScotHC1_200;459;245;24;-1;@@viessmann.eventtype.name.DigitalAusgang_InternePumpe;DigitalAusgang_InternePumpe~0x7660;NoConversion;@@viessmann.eventtype.DigitalAusgang_InternePumpe.description;50;-1;-1;1;;;-1
VScotHC1_200;459;256;24;-1;@@viessmann.eventtype.name.DigitalEingang_143_3_UT;DigitalEingang_143_3_UT~0x0884;NoConversion;@@viessmann.eventtype.DigitalEingang_143_3_UT.description;50;-1;-1;3;;;-1
VScotHC1_200;459;269;24;-1;@@viessmann.eventtype.name.ExtAE_Sammel;ExtAE_Sammel~0x0A82;NoConversion;@@viessmann.eventtype.ExtAE_Sammel.description;50;-1;-1;1;;;-1
VScotHC1_200;459;285;24;0;@@viessmann.eventtype.name.FehlerHisFA01;FehlerHisFA01~0x7590;NoConversion;@@viessmann.eventtype.FehlerHisFA01.description;100;-1;-1;1;;;-1
VScotHC1_200;459;286;24;0;@@viessmann.eventtype.name.FehlerHisFA02;FehlerHisFA02~0x7599;NoConversion;@@viessmann.eventtype.FehlerHisFA02.description;100;-1;-1;1;;;-1
VScotHC1_200;459;287;24;0;@@viessmann.eventtype.name.FehlerHisFA03;FehlerHisFA03~0x75A2;NoConversion;@@viessmann.eventtype.FehlerHisFA03.description;100;-1;-1;1;;;-1
VScotHC1_200;459;288;24;0;@@viessmann.eventtype.name.FehlerHisFA04;FehlerHisFA04~0x75AB;NoConversion;@@viessmann.eventtype.FehlerHisFA04.description;100;-1;-1;1;;;-1
VScotHC1_200;459;289;24;0;@@viessmann.eventtype.name.FehlerHisFA05;FehlerHisFA05~0x75B4;NoConversion;@@viessmann.eventtype.FehlerHisFA05.description;100;-1;-1;1;;;-1
VScotHC1_200;459;290;24;0;@@viessmann.eventtype.name.FehlerHisFA06;FehlerHisFA06~0x75BD;NoConversion;@@viessmann.eventtype.FehlerHisFA06.description;100;-1;-1;1;;;-1
VScotHC1_200;459;291;24;0;@@viessmann.eventtype.name.FehlerHisFA07;FehlerHisFA07~0x75C6;NoConversion;@@viessmann.eventtype.FehlerHisFA07.description;100;-1;-1;1;;;-1
VScotHC1_200;459;292;24;0;@@viessmann.eventtype.name.FehlerHisFA08;FehlerHisFA08~0x75CF;NoConversion;@@viessmann.eventtype.FehlerHisFA08.description;100;-1;-1;1;;;-1
VScotHC1_200;459;293;24;0;@@viessmann.eventtype.name.FehlerHisFA09;FehlerHisFA09~0x75D8;NoConversion;@@viessmann.eventtype.FehlerHisFA09.description;100;-1;-1;1;;;-1
VScotHC1_200;459;294;24;0;@@viessmann.eventtype.name.FehlerHisFA10;FehlerHisFA10~0x75E1;NoConversion;@@viessmann.eventtype.FehlerHisFA10.description;100;-1;-1;1;;;-1
VScotHC1_200;459;295;24;0;@@viessmann.eventtype.name.FehlerHisFA11;FehlerHisFA11~0x75EA;NoConversion;@@viessmann.eventtype.FehlerHisFA11.description;100;-1;-1;1;;;-1
VScotHC1_200;459;296;24;0;@@viessmann.eventtype.name.FehlerHisFA12;FehlerHisFA12~0x75F3;NoConversion;@@viessmann.eventtype.FehlerHisFA12.description;100;-1;-1;1;;;-1
VScotHC1_200;459;297;24;0;@@viessmann.eventtype.name.FehlerHisFA13;FehlerHisFA13~0x75FC;NoConversion;@@viessmann.eventtype.FehlerHisFA13.description;100;-1;-1;1;;;-1
VScotHC1_200;459;298;24;0;@@viessmann.eventtype.name.FehlerHisFA14;FehlerHisFA14~0x7605;NoConversion;@@viessmann.eventtype.FehlerHisFA14.description;100;-1;-1;1;;;-1
VScotHC1_200;459;299;24;0;@@viessmann.eventtype.name.FehlerHisFA15;FehlerHisFA15~0x760E;NoConversion;@@viessmann.eventtype.FehlerHisFA15.description;100;-1;-1;1;;;-1
VScotHC1_200;459;300;24;0;@@viessmann.eventtype.name.FehlerHisFA16;FehlerHisFA16~0x7617;NoConversion;@@viessmann.eventtype.FehlerHisFA16.description;100;-1;-1;1;;;-1
VScotHC1_200;459;301;24;0;@@viessmann.eventtype.name.FehlerHisFA17;FehlerHisFA17~0x7620;NoConversion;@@viessmann.eventtype.FehlerHisFA17.description;100;-1;-1;1;;;-1
VScotHC1_200;459;302;24;0;@@viessmann.eventtype.name.FehlerHisFA18;FehlerHisFA18~0x7629;NoConversion;@@viessmann.eventtype.FehlerHisFA18.description;100;-1;-1;1;;;-1
VScotHC1_200;459;303;24;0;@@viessmann.eventtype.name.FehlerHisFA19;FehlerHisFA19~0x7632;NoConversion;@@viessmann.eventtype.FehlerHisFA19.description;100;-1;-1;1;;;-1
VScotHC1_200;459;304;24;0;@@viessmann.eventtype.name.FehlerHisFA20;FehlerHisFA20~0x763B;NoConversion;@@viessmann.eventtype.FehlerHisFA20.description;100;-1;-1;1;;;-1
VScotHC1_200;459;312;24;-1;@@viessmann.eventtype.name.FlowSwitch;FlowSwitch~0x0883;NoConversion;@@viessmann.eventtype.FlowSwitch.description;50;-1;-1;1;;;-1
VScotHC1_200;459;418;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_AusDiff;GWG_Codierstecker_AusDiff~0x1060;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_AusDiff.description;100;-1;-1;1;;;-1
VScotHC1_200;459;419;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_AusMax;GWG_Codierstecker_AusMax~0x1060;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_AusMax.description;100;-1;-1;1;;;-1
VScotHC1_200;459;420;24;-1;@@viessmann.eventtype.name.GWG_Codierstecker_BauartWW;GWG_Codierstecker_BauartWW~0x1050;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_BauartWW.description;50;-1;-1;1;;;-1
VScotHC1_200;459;421;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_BereichKTSollMax;GWG_Codierstecker_BereichKTSollMax~0x1050;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_BereichKTSollMax.description;100;-1;-1;1;;;-1
VScotHC1_200;459;422;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_BereichKTSollMin;GWG_Codierstecker_BereichKTSollMin~0x1050;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_BereichKTSollMin.description;100;-1;-1;1;;;-1
VScotHC1_200;459;423;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_BereichWWSollMax;GWG_Codierstecker_BereichWWSollMax~0x1050;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_BereichWWSollMax.description;100;-1;-1;1;;;-1
VScotHC1_200;459;424;24;0;@@viessmann.eventtype.name.GWG_Codierstecker_BereichWWSollMin;GWG_Codierstecker_BereichWWSollMin~0x1050;NoConversion;@@viessmann.eventtype.GWG_Codierstecker_BereichWWSollMin.description;100;-1;-1;1;;;-1
